badge,badge_type,brief,count,cv,follow,index_show,is_finish,media_id,play,pub_date,pub_real_time,renewal_time,score,season_id,staff,tags,title
,,"原本在大都市就读升学学校的八轩勇吾，因为某些因素，刻意前来就读位於乡下的农校－大虾夷高级农业职业学校。
这所学校的教育与农业为重点，前来就读的学生也几乎都是农家子弟，校地更是因为校内有农地、林地等设施",24,"""八轩勇吾：木村良平\n驹场一郎：櫻井トオル\n常盘惠次：庄司将之\n稻田多摩子：高垣彩陽\n相川进之介：島﨑信長\n御影秋：三宅麻理恵\n吉野真由美：井澤詩織\n八轩慎吾：小西克幸\n校长：三ツ矢雄二\n""",22万追番,全11话,1,239,553万次播放,1373472000,1373472000,1379606256,9.8分,239,"""脚本：岸本卓\n导演：伊藤智彦\n原作：荒川弘\nコンテ：柴山智隆、許、出合小都美、藤森かずま、室井康雄、伊藤智彦、許平康、村山靖、岡村天斎\n演出：柴山智隆、許、安藤健、出合小都美、室井康雄、伊藤智彦、許平康、村山靖、のがみかずお\n分镜：出合小都美、室井康雄、伊藤智彦、岡村天斎\n作監：中井準、室井康雄、小林ゆかり、黒木美幸、古住千秋、橋口隼人、しんぼたくろう、須藤智子、山本篤史、須藤智子松本昌子猪口美緒、山本径子、湯川敦之、水野辰哉、猪口美緒、大杉尚広、鈴木伸一\n""", 日常 校园 热血 美食,银之匙 Silver Spoon 第一季
,,"舞台是充满兽耳、兽尾、有翼族的古装·异族战国时代，据说在服饰、固有名词等方面参考了现在生活在北海道中北部的阿伊努民族。
剧情以受伤倒在路边的面罩男哈库奥罗接受素未谋面的兽耳少女艾露露的治疗为起点，经历",11,"""哈克奥罗：小山力也\n艾露露：柚木凉香\n阿露露：泽城美雪\n图斯库尔：京田尚子\n胧：桐井大介\n贝纳威：浪川大辅\n克罗\t：小山刚志\n卡露拉：田中敦子\n藤香：三宅华也\n乌露托莉：大原沙耶香\n卡缪：钉宫理惠\n柚叶：中原麻衣\n多利、古拉：渡边明乃\n库娅：富坂晶\n源次丸：饭冢昭三\n尼维尔：秋元羊介""",22万追番,全26话,1,1388,132.9万次播放,1143993600,1143993600,1350441471,9.7分,1388,"""原作：AQUAPLUS\n监督：小林智树\n系列构成：上江洲诚\n角色设计、总作画监督：中田正彦\n动作设计：深泽幸司\n美术监督：加藤贤司\n色彩设计：大关たつ枝\n摄影监督：水谷贵哉\n音乐：仲村美悠、安瀬圣\n音响监督：明田川进\n动画制作：OLMTEAM IWASA\n制作：传颂之物制作委员会""", 奇幻 热血 战斗 架空,传颂之物
会员专享,0,"高中生山田是个担任绿化委员的内向女孩。
同学年的加濑同学，既是田径部的王牌又是个美女。
以山田种植的牵牛花为契机，从未交谈过的两人开始一点点缩短彼此的距离。

这是装满了青春光辉的故事。",18,"""山田结衣：高桥未奈美\n加濑友香：佐仓绫音\n三河：木户衣吹\n井上前辈：寿美菜子\n老师：浅野真澄\n教练：内山夕实""",21.9万追番,全3话,1,952544,92.6万次播放,1540569600,1540569600,1540634400,9.8分,24951,"""原作：高岛博美\n监督：佐藤卓哉\n角色设计：坂井久太\n概念设计：平间由香\n美术监督：桥本和幸\n色彩设计：岩井田洋\n摄影监督：口羽毅\n编辑：后藤正浩\n音乐：rionos\n动画制作：ZEXCS""", 校园 日常 漫画改,牵牛花与加濑同学。
,,本作是动画《One Room》的女性向版本。,1,"""苇原巧：前野智昭\n仁科葵：花江夏樹\n宫坂真也：鳥海浩輔""",22万追番,全12话,1,5959,269.5万次播放,1491926400,1491926400,1498657200,8.1分,5959,"""脚本：霜井蒼星\n导演：佐久間貴史\n人物设定：中田知里\n摄影监督：今泉秀樹\n原作：スマイラルレコード\n人物原案：左\n色彩设计：日比智恵子\n美术监督：松本浩樹\n音乐：yamazo\n""", 乙女 泡面 原创,Room Mate
,,"随漫画单行本第10卷，第11卷发行的同捆OAD，共2话。
内容分别是“神灵附身、神灵作祟”与“春日里的约定”。",2,"""夜斗：神谷浩史\n一岐日和：内田真礼\n雪音：梶裕貴\n小福：豊崎愛生\n大黑：小野大輔\n天神：大川透\n真喻：今井麻美\n山下晶：高桥未奈美\n田端爱美：髙山ゆうこ""",22.2万追番,全2话,1,3419,807.3万次播放,1392220800,1392220800,1457685542,9.7分,3419,"""原作：あだちとか\n监督：タムラコータロー\n脚本：福田裕子\n分镜：高田耕一、寺东克己\n演出：菊池聪延\n人物设定：川元利浩\n系列构成：三重野瞳\n总作画监督：山﨑秀树\n作画监督：菊池聪延\n美术监督：永井一男\n色彩设计：梅崎ひろこ\n音乐：岩崎琢\n摄影监督：古本真由子\n动画制作：BONES""", 奇幻 日常,野良神 OAD
,,本作的故事发生在一条铁路道口前，剧中的每个小故事均为不同角色在等待电车通过时进行的闲聊，她们的聊天话题涉及到许多方面，而当列车通过道口，行人可以正常通过时聊天便迎来结束。,11,"""爱：千本木彩花\n萌：小仓唯\n真岛小姐：驹形友梨\n田西：松永一辉\n驹场美咲：木下铃奈\n驹场隆：市来光弘\n诗子：绫濑有\n黑部：本多真梨子\n先生：间宫康弘""",22.3万追番,全12话,1,78792,494.5万次播放,1523203200,1523203200,1530184080,9.7分,23869,"""原作：里好\n监督：铃木吉男\n系列构成：千叶美铃\n角色设计：篁馨\n美术监督：川嶋みゆき\n色彩设计：永野绫香\n摄影监督：大岛慧治\n协力：共荣大学伊藤研究室\n动画制作：EKACHI EPILKA\n制作：「踏切时间」制作委员会""", 日常 泡面,踏切时间
,,数月前日本轻小说家西尾维新的《化物语》宣布由shaft改编成TV动画，而现在，他的另一部小说《刀语》也宣布了动画化计划。两部作品同时被改编成动画，作者的实力也可见一斑。动画版由WHITE FOX工作室,25,"""鑢七花：くまいもとこ、細谷佳正\n咎儿：田村ゆかり\n真庭企鹅：広橋涼\n锖白兵：緑川光\n鑢七实：中原麻衣\n宇练银阁：宮本充\n否定姬：戸松遥\n左右田右卫门左卫门：小山力也\n""",22万追番,全12话,1,983,206.6万次播放,1264348800,1264348800,1459218877,9.5分,983,"""脚本：待田堂子、上江洲誠\n导演：元永慶太郎\n原作：西尾維新\n分镜：則座誠、サトウシンジ、田中基樹、小林智樹、元永慶太郎\n音乐：岩崎琢\n人物原案：竹\n人物设定：川田剛\n系列构成：上江洲誠\n色彩设计：手嶋明美\n作画监督：田中基樹、森山雄治、碇谷敦、川田剛""", 历史 奇幻 战斗 催泪,刀语
,,"【本字幕由诸神双语字幕组协力译制】动画《食灵零》是日本漫画家濑川初的作品《食灵》的前传，本篇的故事发生在漫画原作前两年。
本作的主人公土宫神乐是土宫家族的独生女。土宫家族是拥有号称最强灵兽“白叡的”除",24,"""土宫神乐：茅原実里\n谏山黄泉：水原薫\nナブー：若本規夫\n神宮寺菖蒲：相沢舞\n諌山奈落：麦人\n諌山冥：田中涼子\nマイケル小原：平松広和\n真鍋美紅：升望\n桜庭一騎：白石稔""",22.3万追番,全12话,1,1201,37.1万次播放,1223136000,1223136000,1335168780,9.4分,1201,"""原作：瀬川はじめ\n监督：あおきえい\n演出：あおきえい、細田直人\n分镜：後藤圭二、あおきえい、細田直人\n系列构成：高山カツヒコ\n人物设定：堀内修\n总作画监督：堀内修\n作画监督：堀内修、後藤圭二、門之園恵美、山本善哉、服部憲知\n音乐：上松範康\n音响监督：鶴岡陽太\n摄影监督：森下成一\n补间动画：黒田結花\n动画制作：アスリード、AICスピリッツ""", 战斗,食灵-零-
,,本作收录于2011年9月22日随原作第7卷特装版发售的同捆DVD，是早于TV动画第一季发行的原创作品（第0话）。,4,"""羽濑川小鹰：木村良平\n三日月夜空：井上麻里奈\n柏崎星奈：伊藤かな惠\n羽濑川小鸠：花泽香菜\n高山玛利亚：井口裕香\n楠幸村：山本希望\n志熊理科：福圆美里""",19.9万追番,全1话,1,3481,300.6万次播放,1316620800,1316620800,1458637481,9.1分,3481,"""原作：平坂读\n监督·分镜：斋藤久\n演出：喜多幡徹\n人物原案：ブリキ\n人物设定：渡边义弘\n作画监督： 藤井まき\n动画制作：AIC""", 小说改 社团 少女 日常,我的朋友很少 OAD
,,很久以前，那还是人类憧憬宇宙、满溢着开拓精神的时代。世界各国在太阳系的各大行星上建设了起新的都市，人们在那里安定地生活。故事的舞台是这些行星的其中之一——火星上的新日本，描绘了“第4东京都”中的高中生,8,"""濑良海斗：森久保祥太郎\n白崎伊莉丝：雨宫天\n濑良瑞季：小泽亚李\n花冈翼：洲崎绫\n小鸟游薰子：堀江由衣\n能年优奈：阿澄佳奈\n上永谷亚纪：夏川椎菜\n领家真琴：津田美波\n北原小次郎：丰永利行\n八槙昴：南..""",19.8万追番,全13话,1,2582,503.4万次播放,1435852800,1435852800,1443205500,9.3分,2582,"""监督：长崎健司\n脚本：丸户史明、小柳启伍\n分镜：长崎健司、政木伸一、西泽晋、五十岚卓哉、増井壮一、京田知己\n演出：いわもとやすお、大町生、古贺一臣、政木伸一、大西景介、宮泽良太、岩本保雄\n角色原案：かんざきひろ\n角色设计：かんざきひろ、石野聪\n系列构成：丸户史明\n总作画监督：石野聪、仓岛亚由美、吉冈毅\n美术监督：青井孝、小幡和宽\n机械设定：田中俊成\n道具设计：赤石泽贵士\n音乐：林ゆうき\n音响监督：藤田亚纪子\n音响：HALF H??P STUDIO\n动画制作：Lay-duce""", 萌系 奇幻 科幻 日常,Classroom☆Crisis
会员专享,0,本作描写了主人公与同伴们白天作为学生生活，夜晚则运用名为“Persona”的特殊力量，化身为“窃取心灵的怪盗”，向社会中扭曲腐坏的大人们发起挑战的都市浪漫物语。,2,"""雨宫莲：福山潤\n坂本龙司：宮野真守\n高卷杏：水樹奈々\n摩尔迦那：大谷育江\n喜多川祐介：杉田智和\n""",19.8万追番,全1话,1,5482,216.9万次播放,1472832000,1472832000,1472907609,9.6分,5482,"""脚本：猪爪慎一\n导演：尾崎隆晴\n人物设定：松本圭太、矢萩利幸\n原案：橋野桂\n原作：アトラス\n人物原案：副島成記\n动画制作：A-1 Pictures\n音乐：目黒将司\n""", 热血 科幻 奇幻 校园,女神异闻录5 -THE DAY BREAKERS-
,,《歌之王子殿下》原本是由Nippon Ichi Software负责制作、 Broccoli发行的一款PSP平台乙女向恋爱AVG游戏，于2010年6月上市。本作是由之改编的TV动画。名叫七海春歌的少女,4,"""来栖翔：下野紘\n神宫寺莲：諏訪部順一、佐藤奏美\n一之濑时也：宮野真守\n四之宫那月：谷山紀章、新田恵海\n圣川真斗：鈴村健一\n一十木音也：寺島拓篤\n七海春歌：泽城美雪""",19.8万追番,全13话,1,1561,113.8万次播放,1309536000,1309536000,1316939220,9.4分,1561,"""监督：紅優\n脚本：紅優、中村誠、島田満、金春智子\n分镜：紅優、島崎奈々子、阿保孝雄、大原実、三沢伸、近藤信宏、中野英明、しまづ聡行\n演出：熨斗谷充孝、藤本ジ朗、山本靖貴、星野真、木村延景、越田知明、岡尾貴洋、阿保孝雄\n人物原案：倉花千夏\n人物设定：森光恵\n系列构成：金春智子\n美术监督：山根左帆\n色彩设计：中島和子\n总作画监督：藤岡真紀、佐光幸恵、森光恵\n音乐：Elements Garden\n音响监督：はたしょう二\n摄影监督：廣岡岳\n剪辑：西山茂\n动画制作：A-1 Pictures""", 音乐 声控 乙女,歌之☆王子殿下 真爱1000%
,,"十九世纪后半，欧洲正值流行东洋文化的时代。
单身渡海来到法国的日本少女·汤音，在巴黎工商业区中的工艺品店“国王的招牌店”开始了自己的工作。
这是汤音通过和店主克洛德的交流，虽然对异国文化充满困惑、但也",7,"""克洛德：近藤隆\n奥斯卡：田中秀幸\n汤音：東山奈央\n爱丽丝：悠木碧\n卡缪：矢作紗友里""",20万追番,全12话,1,3433,105.8万次播放,1309622400,1309622400,1458008014,9.6分,3433,"""原作：武田日向\n监督：安田賢司\n脚本：池田眞美子、佐藤順一\n分镜：布施木一喜、後藤圭二、佐藤順一\n演出：布施木一喜、後藤圭二\n人物设定：井上英紀\n系列构成：佐藤順一\n总作画监督：井上英紀\n作画监督：後藤圭二、和田高明、福島豊明\n音响监督：佐藤順一\n动画制作：サテライト""", 萌系 日常 治愈,异国迷宫的十字路口
,,"并非此处的世界，并非此时的时代。
被称作将军的执政者们所治理的草原与沙漠的国度·土耳基将国。
12年前，在与邻国·巴尔特兰帝国之间的战争中失去母亲的玛法姆特，期盼着和平的国家，而成为了土耳基史上最年轻",10,"""犬鹫将军玛法姆特：村瀬歩\n毒药将军萨加纳斯：古川慎\n裘洛斯·伊奥斯·阿波罗托洛斯：KENN\n黑翼长官苏雷曼：小西克幸\n毕尔西利欧·路易：津田健次郎\n大都市的卡里路将军：緒方賢一\nアビリガ：諏訪部順..""",19.9万追番,全24话,1,6320,380.5万次播放,1499443200,1499443200,1513969200,9.1分,6320,"""导演：古橋一浩\n人物设定：菅野利之\n摄影监督：大山佳久\n原作：カトウコトノ\n系列构成：高木登\n色彩设计：佐々木梓\n道具设计：新妻大輔\n美术监督：小倉一男\n音乐：川崎龍\n""", 战斗 漫画改 架空,将国之天鹰星
,,本作的背景设定在一个类现代但是充满着超自然力量的世界Remnant。主要角色为四个拥有各自的特殊能力（外像力）及武器的女孩：一个是少年英雄，一个是尊贵的女继承人，一个是迷惘的侠盗，一个是派对女孩。她们,4,"""Ruby Rose：Lindsay Jones\nBlake Belladonna：Arryn Zech\n阳小龙：Barbara Dunkelman\nWeiss Schnee：Kara Eberle..""",19.9万追番,全12话,1,2894,846.7万次播放,1445616000,1445616000,1455593808,9.4分,2894,"""导演： Kerry Shawcross\n脚本： Kerry Shawcross\n系列构成： Monty Oum\n制作： Koen Wooten\n副导演： Gray G. Haddock\n官方网站： http：\u002F\u002Froosterteeth.com\u002Fhome.php\n播放结束： 2016年2月13日\n其他： WEB动画""", 热血 奇幻 战斗,RWBY 第三季
,,"以县内顶级实力而自豪的男子学校，私立蔷薇门高中。转学到那里的主人公，与众多的猛者们相遇了。
穿越校门后，见到的是帅哥——
无法的教师、足球部的队长、时隔七年再次相遇的儿时玩伴，等等……充满个性的人们与",6,"""志贺慎吾：鶴岡聡\n美剑咲夜：木村良平\n镜莲儿：野宮一範\n早乙女拓也：柿原徹也\n西园寺辉彦：鈴木裕斗\n前田良樹：花江夏樹\n优：明坂聡美\n夏目次郎：楠大典\n""",19.9万追番,全12话,1,5543,507.9万次播放,1475424000,1475424000,1482768010,9.3分,5543,"""导演：木足利根曽\n原作：木足利根曽\n制作：東北ペネット\n动画制作：チーム欲求腐満\n""", 搞笑 校园 游戏改 泡面,学园Handsome
